Designator,Mid X,Mid Y,Rotation,Layer
C1,50.25,-54.25,90.0,top
D1,47.5,-53.9,90.0,top
J1,53.035,-49.2,270.0,bottom
J2,53.05,-59.845,0.0,top
Q1,57.3,-53.6625,90.0,top
R1,61.2,-54.9,0.0,top
R2,61.2,-52.5,180.0,top
